ID,TANK,SPECIES,TREATMENT,AGE,GROWTH,TILE
5FN2-5_2,F,PCLI,NATURAL,9,0.7,5FN2-5
5FN2-5_3,F,PCLI,NATURAL,9,1.59,5FN2-5
5FN2-5_4,F,PCLI,NATURAL,9,1.96,5FN2-5
5FN2-5_5,F,PCLI,NATURAL,9,2.01,5FN2-5
5FS2-12_1,F,PCLI,SUNLIGHT,9,0.44,5FS2-12
5FS2-12_2,F,PCLI,SUNLIGHT,9,0.32,5FS2-12
5FS2-12_3,F,PCLI,SUNLIGHT,9,0.29,5FS2-12
5FS2-12_4,F,PCLI,SUNLIGHT,9,0.25,5FS2-12
5FS2-12_5,F,PCLI,SUNLIGHT,9,0.28,5FS2-12
5FS2-3_1,F,PCLI,SUNLIGHT,9,0.54,5FS2-3
5FS2-3_2,F,PCLI,SUNLIGHT,9,0.66,5FS2-3
5FS2-3_3,F,PCLI,SUNLIGHT,9,0.58,5FS2-3
5FS2-3_4,F,PCLI,SUNLIGHT,9,0.23,5FS2-3
5FS2-3_5,F,PCLI,SUNLIGHT,9,0.54,5FS2-3
6FB2-1_2,F,PCLI,BLUE,9,0.3,6FB2-1
6FB2-1_3,F,PCLI,BLUE,9,0.24,6FB2-1
6FB2-1_4,F,PCLI,BLUE,9,0.49,6FB2-1
6FB2-1_5,F,PCLI,BLUE,9,0.72,6FB2-1
6FB2-1_6,F,PCLI,BLUE,9,0.73,6FB2-1
6FN2-2_4,F,PCLI,NATURAL,9,0.24,6FN2-2
6FN2-2_6,F,PCLI,NATURAL,9,0.46,6FN2-2
6FS2-3_1,F,PCLI,SUNLIGHT,9,0.18,6FS2-3
6FS2-3_2,F,PCLI,SUNLIGHT,9,0.15,6FS2-3
6FS2-3_3,F,PCLI,SUNLIGHT,9,0.44,6FS2-3
6FS2-3_4,F,PCLI,SUNLIGHT,9,0.3,6FS2-3
6FS2-3_5,F,PCLI,SUNLIGHT,9,0.17,6FS2-3
6FS2-3_6,F,PCLI,SUNLIGHT,9,0.27,6FS2-3
7FB2-4_1,F,PCLI,BLUE,9,0.95,7FB2-4
7FB2-4_2,F,PCLI,BLUE,9,0.25,7FB2-4
7FB2-4_3,F,PCLI,BLUE,9,0.51,7FB2-4
7FB2-4_4,F,PCLI,BLUE,9,1.53,7FB2-4
7FB2-4_5,F,PCLI,BLUE,9,1.13,7FB2-4
7FB2-4_6,F,PCLI,BLUE,9,0.43,7FB2-4
7FB2-4_7,F,PCLI,BLUE,9,1.44,7FB2-4
7FN2-1_1,F,PCLI,NATURAL,9,0.24,7FN2-1
7FN2-1_3,F,PCLI,NATURAL,9,0.82,7FN2-1
7FN2-1_4,F,PCLI,NATURAL,9,1.82,7FN2-1
7FN2-1_5,F,PCLI,NATURAL,9,0.8,7FN2-1
7FN2-1_6,F,PCLI,NATURAL,9,0.47,7FN2-1
7FN2-1_7,F,PCLI,NATURAL,9,0.26,7FN2-1
7FS2-3_1,F,PCLI,SUNLIGHT,9,0.89,7FS2-3
7FS2-3_2,F,PCLI,SUNLIGHT,9,0.74,7FS2-3
7FS2-3_3,F,PCLI,SUNLIGHT,9,0.55,7FS2-3
7FS2-3_4,F,PCLI,SUNLIGHT,9,0.47,7FS2-3
7FS2-3_5,F,PCLI,SUNLIGHT,9,0.19,7FS2-3
7FS2-3_6,F,PCLI,SUNLIGHT,9,0.1,7FS2-3
7FS2-3_7,F,PCLI,SUNLIGHT,9,0.8,7FS2-3
3FB2-4_1,F,PCLI,BLUE,10,0.29,3FB2-4
3FB2-4_2,F,PCLI,BLUE,10,0.6,3FB2-4
3FB2-7_1,F,PCLI,BLUE,10,0.87,3FB2-7
3FB2-7_2,F,PCLI,BLUE,10,0.33,3FB2-7
3FB2-7_3,F,PCLI,BLUE,10,0.32,3FB2-7
3FN2-10_1,F,PCLI,NATURAL,10,0.25,3FN2-10
3FN2-10_2,F,PCLI,NATURAL,10,0.1,3FN2-10
3FN2-10_3,F,PCLI,NATURAL,10,0.44,3FN2-10
3FN2-8_1,F,PCLI,NATURAL,10,0.225,3FN2-8
3FN2-8_2,F,PCLI,NATURAL,10,0.625,3FN2-8
3FN2-8_3,F,PCLI,NATURAL,10,0.68,3FN2-8
3FS2-11_1,F,PCLI,SUNLIGHT,10,0.88,3FS2-11
3FS2-11_2,F,PCLI,SUNLIGHT,10,0.85,3FS2-11
3FS2-11_3,F,PCLI,SUNLIGHT,10,0.22,3FS2-11
3FS2-9_1,F,PCLI,SUNLIGHT,10,0.36,3FS2-9
3FS2-9_2,F,PCLI,SUNLIGHT,10,0.58,3FS2-9
3FS2-9_3,F,PCLI,SUNLIGHT,10,1.19,3FS2-9
4FB2-1_1,F,PCLI,BLUE,10,0.43,4FB2-1
4FB2-1_2,F,PCLI,BLUE,10,0.22,4FB2-1
4FB2-1_3,F,PCLI,BLUE,10,0.12,4FB2-1
4FB2-1_4,F,PCLI,BLUE,10,0.51,4FB2-1
4FB2-6_1,F,PCLI,BLUE,10,0.36,4FB2-6
4FB2-6_2,F,PCLI,BLUE,10,0.56,4FB2-6
4FB2-6_3,F,PCLI,BLUE,10,0.53,4FB2-6
4FB2-6_4,F,PCLI,BLUE,10,0.84,4FB2-6
4FN2-11_1,F,PCLI,NATURAL,10,0.31,4FN2-11
4FN2-11_3,F,PCLI,NATURAL,10,0.41,4FN2-11
4FN2-11_4,F,PCLI,NATURAL,10,0.3,4FN2-11
4FN2-7_1,F,PCLI,NATURAL,10,0.135,4FN2-7
4FN2-7_2,F,PCLI,NATURAL,10,0.685,4FN2-7
4FN2-7_3,F,PCLI,NATURAL,10,1.09,4FN2-7
4FN2-7_4,F,PCLI,NATURAL,10,1.005,4FN2-7
4FS2-12_1,F,PCLI,SUNLIGHT,10,1.46,4FS2-12
4FS2-12_2,F,PCLI,SUNLIGHT,10,0.39,4FS2-12
4FS2-12_4,F,PCLI,SUNLIGHT,10,1.79,4FS2-12
4FS2-8_1,F,PCLI,SUNLIGHT,10,0.34,4FS2-8
4FS2-8_2,F,PCLI,SUNLIGHT,10,1.5,4FS2-8
4FS2-8_3,F,PCLI,SUNLIGHT,10,0.96,4FS2-8
4FS2-8_4,F,PCLI,SUNLIGHT,10,1.17,4FS2-8
5FB2-1_1,F,PCLI,BLUE,10,1.07,5FB2-1
5FB2-1_3,F,PCLI,BLUE,10,0.52,5FB2-1
5FB2-1_4,F,PCLI,BLUE,10,0.25,5FB2-1
5FB2-1_5,F,PCLI,BLUE,10,0.47,5FB2-1
5FB2-11_1,F,PCLI,BLUE,10,0.22,5FB2-11
5FB2-11_2,F,PCLI,BLUE,10,0.78,5FB2-11
5FB2-11_3,F,PCLI,BLUE,10,0.4,5FB2-11
5FB2-11_4,F,PCLI,BLUE,10,0.37,5FB2-11
5FB2-11_5,F,PCLI,BLUE,10,0.41,5FB2-11
5FN2-10_1,F,PCLI,NATURAL,10,0.7,5FN2-10
5FN2-10_3,F,PCLI,NATURAL,10,0.42,5FN2-10
5FN2-10_4,F,PCLI,NATURAL,10,0.61,5FN2-10
5FN2-10_5,F,PCLI,NATURAL,10,0.54,5FN2-10
5FN2-5_1,F,PCLI,NATURAL,10,1.1,5FN2-5
5FN2-5_2,F,PCLI,NATURAL,10,0.59,5FN2-5
5FN2-5_3,F,PCLI,NATURAL,10,1.44,5FN2-5
5FN2-5_4,F,PCLI,NATURAL,10,1.29,5FN2-5
5FN2-5_5,F,PCLI,NATURAL,10,1.56,5FN2-5
5FS2-12_1,F,PCLI,SUNLIGHT,10,0.43,5FS2-12
5FS2-12_2,F,PCLI,SUNLIGHT,10,0.39,5FS2-12
5FS2-12_3,F,PCLI,SUNLIGHT,10,0.42,5FS2-12
5FS2-12_4,F,PCLI,SUNLIGHT,10,0.41,5FS2-12
5FS2-12_5,F,PCLI,SUNLIGHT,10,0.22,5FS2-12
5FS2-3_1,F,PCLI,SUNLIGHT,10,0.87,5FS2-3
5FS2-3_2,F,PCLI,SUNLIGHT,10,0.76,5FS2-3
5FS2-3_3,F,PCLI,SUNLIGHT,10,0.54,5FS2-3
5FS2-3_4,F,PCLI,SUNLIGHT,10,0.39,5FS2-3
5FS2-3_5,F,PCLI,SUNLIGHT,10,0.52,5FS2-3
6FB2-1_2,F,PCLI,BLUE,10,0.24,6FB2-1
6FB2-1_3,F,PCLI,BLUE,10,0.29,6FB2-1
6FB2-1_4,F,PCLI,BLUE,10,0.43,6FB2-1
6FB2-1_5,F,PCLI,BLUE,10,0.83,6FB2-1
6FB2-1_6,F,PCLI,BLUE,10,0.62,6FB2-1
6FN2-2_4,F,PCLI,NATURAL,10,0.29,6FN2-2
6FN2-2_6,F,PCLI,NATURAL,10,0.46,6FN2-2
6FS2-3_1,F,PCLI,SUNLIGHT,10,0.21,6FS2-3
6FS2-3_2,F,PCLI,SUNLIGHT,10,0.22,6FS2-3
6FS2-3_3,F,PCLI,SUNLIGHT,10,0.69,6FS2-3
6FS2-3_4,F,PCLI,SUNLIGHT,10,0.26,6FS2-3
6FS2-3_5,F,PCLI,SUNLIGHT,10,0.23,6FS2-3
6FS2-3_6,F,PCLI,SUNLIGHT,10,0.33,6FS2-3
7FB2-4_1,F,PCLI,BLUE,10,0.76,7FB2-4
7FB2-4_2,F,PCLI,BLUE,10,0.25,7FB2-4
7FB2-4_3,F,PCLI,BLUE,10,0.54,7FB2-4
7FB2-4_4,F,PCLI,BLUE,10,1.56,7FB2-4
7FB2-4_5,F,PCLI,BLUE,10,1.07,7FB2-4
7FB2-4_6,F,PCLI,BLUE,10,0.45,7FB2-4
7FB2-4_7,F,PCLI,BLUE,10,1.91,7FB2-4
7FN2-1_3,F,PCLI,NATURAL,10,0.875,7FN2-1
7FN2-1_4,F,PCLI,NATURAL,10,1.34,7FN2-1
7FN2-1_5,F,PCLI,NATURAL,10,0.595,7FN2-1
7FN2-1_6,F,PCLI,NATURAL,10,0.365,7FN2-1
7FN2-1_7,F,PCLI,NATURAL,10,0.31,7FN2-1
7FS2-3_1,F,PCLI,SUNLIGHT,10,0.82,7FS2-3
7FS2-3_2,F,PCLI,SUNLIGHT,10,0.96,7FS2-3
7FS2-3_3,F,PCLI,SUNLIGHT,10,0.55,7FS2-3
7FS2-3_4,F,PCLI,SUNLIGHT,10,0.9,7FS2-3
7FS2-3_5,F,PCLI,SUNLIGHT,10,0.22,7FS2-3
7FS2-3_6,F,PCLI,SUNLIGHT,10,0.16,7FS2-3
7FS2-3_7,F,PCLI,SUNLIGHT,10,0.84,7FS2-3
3FB2-4_1,F,PCLI,BLUE,11,0.32,3FB2-4
3FB2-4_2,F,PCLI,BLUE,11,0.76,3FB2-4
3FB2-7_1,F,PCLI,BLUE,11,0.96,3FB2-7
3FB2-7_2,F,PCLI,BLUE,11,0.34,3FB2-7
3FB2-7_3,F,PCLI,BLUE,11,0.33,3FB2-7
3FN2-10_1,F,PCLI,NATURAL,11,0.26,3FN2-10
3FN2-10_2,F,PCLI,NATURAL,11,0.16,3FN2-10
3FN2-10_3,F,PCLI,NATURAL,11,0.58,3FN2-10
3FN2-8_1,F,PCLI,NATURAL,11,0.18,3FN2-8
3FN2-8_2,F,PCLI,NATURAL,11,0.56,3FN2-8
3FN2-8_3,F,PCLI,NATURAL,11,0.65,3FN2-8
3FS2-11_1,F,PCLI,SUNLIGHT,11,0.72,3FS2-11
3FS2-11_2,F,PCLI,SUNLIGHT,11,0.5,3FS2-11
3FS2-11_3,F,PCLI,SUNLIGHT,11,0.14,3FS2-11
3FS2-9_1,F,PCLI,SUNLIGHT,11,0.33,3FS2-9
3FS2-9_2,F,PCLI,SUNLIGHT,11,0.3,3FS2-9
3FS2-9_3,F,PCLI,SUNLIGHT,11,0.65,3FS2-9
4FB2-1_1,F,PCLI,BLUE,11,0.32,4FB2-1
4FB2-1_2,F,PCLI,BLUE,11,0.15,4FB2-1
4FB2-1_3,F,PCLI,BLUE,11,0.11,4FB2-1
4FB2-1_4,F,PCLI,BLUE,11,0.23,4FB2-1
4FB2-6_1,F,PCLI,BLUE,11,0.31,4FB2-6
4FB2-6_2,F,PCLI,BLUE,11,0.51,4FB2-6
4FB2-6_3,F,PCLI,BLUE,11,0.52,4FB2-6
4FB2-6_4,F,PCLI,BLUE,11,0.63,4FB2-6
4FN2-11_1,F,PCLI,NATURAL,11,0.29,4FN2-11
4FN2-11_3,F,PCLI,NATURAL,11,0.47,4FN2-11
4FN2-11_4,F,PCLI,NATURAL,11,0.34,4FN2-11
4FN2-7_1,F,PCLI,NATURAL,11,0.11,4FN2-7
4FN2-7_2,F,PCLI,NATURAL,11,0.52,4FN2-7
4FN2-7_3,F,PCLI,NATURAL,11,0.98,4FN2-7
4FN2-7_4,F,PCLI,NATURAL,11,0.97,4FN2-7
4FS2-12_1,F,PCLI,SUNLIGHT,11,0.65,4FS2-12
4FS2-12_2,F,PCLI,SUNLIGHT,11,0.25,4FS2-12
4FS2-12_4,F,PCLI,SUNLIGHT,11,0.8,4FS2-12
4FS2-8_1,F,PCLI,SUNLIGHT,11,0.25,4FS2-8
4FS2-8_2,F,PCLI,SUNLIGHT,11,1.05,4FS2-8
4FS2-8_3,F,PCLI,SUNLIGHT,11,0.67,4FS2-8
4FS2-8_4,F,PCLI,SUNLIGHT,11,1.29,4FS2-8
5FB2-1_1,F,PCLI,BLUE,11,0.81,5FB2-1
5FB2-1_3,F,PCLI,BLUE,11,0.47,5FB2-1
5FB2-1_4,F,PCLI,BLUE,11,0.19,5FB2-1
5FB2-1_5,F,PCLI,BLUE,11,0.24,5FB2-1
5FB2-11_1,F,PCLI,BLUE,11,0.13,5FB2-11
5FB2-11_2,F,PCLI,BLUE,11,0.51,5FB2-11
5FB2-11_3,F,PCLI,BLUE,11,0.39,5FB2-11
5FB2-11_4,F,PCLI,BLUE,11,0.38,5FB2-11
5FB2-11_5,F,PCLI,BLUE,11,0.43,5FB2-11
5FN2-10_1,F,PCLI,NATURAL,11,0.58,5FN2-10
5FN2-10_3,F,PCLI,NATURAL,11,0.48,5FN2-10
5FN2-10_4,F,PCLI,NATURAL,11,0.52,5FN2-10
5FN2-10_5,F,PCLI,NATURAL,11,0.42,5FN2-10
5FN2-5_1,F,PCLI,NATURAL,11,1.3,5FN2-5
5FN2-5_2,F,PCLI,NATURAL,11,0.52,5FN2-5
5FN2-5_3,F,PCLI,NATURAL,11,1.14,5FN2-5
5FN2-5_4,F,PCLI,NATURAL,11,0.88,5FN2-5
5FN2-5_5,F,PCLI,NATURAL,11,2,5FN2-5
5FS2-12_1,F,PCLI,SUNLIGHT,11,0.29,5FS2-12
5FS2-12_2,F,PCLI,SUNLIGHT,11,0.34,5FS2-12
5FS2-12_3,F,PCLI,SUNLIGHT,11,0.31,5FS2-12
5FS2-12_4,F,PCLI,SUNLIGHT,11,0.26,5FS2-12
5FS2-12_5,F,PCLI,SUNLIGHT,11,0.19,5FS2-12
5FS2-3_1,F,PCLI,SUNLIGHT,11,0.66,5FS2-3
5FS2-3_2,F,PCLI,SUNLIGHT,11,0.59,5FS2-3
5FS2-3_3,F,PCLI,SUNLIGHT,11,0.47,5FS2-3
5FS2-3_4,F,PCLI,SUNLIGHT,11,0.25,5FS2-3
5FS2-3_5,F,PCLI,SUNLIGHT,11,0.37,5FS2-3
6FB2-1_3,F,PCLI,BLUE,11,0.29,6FB2-1
6FB2-1_4,F,PCLI,BLUE,11,0.48,6FB2-1
6FB2-1_5,F,PCLI,BLUE,11,0.79,6FB2-1
6FB2-1_6,F,PCLI,BLUE,11,0.57,6FB2-1
6FN2-2_4,F,PCLI,NATURAL,11,0.34,6FN2-2
6FN2-2_6,F,PCLI,NATURAL,11,0.49,6FN2-2
6FS2-3_1,F,PCLI,SUNLIGHT,11,0.17,6FS2-3
6FS2-3_2,F,PCLI,SUNLIGHT,11,0.15,6FS2-3
6FS2-3_3,F,PCLI,SUNLIGHT,11,0.35,6FS2-3
6FS2-3_4,F,PCLI,SUNLIGHT,11,0.25,6FS2-3
6FS2-3_5,F,PCLI,SUNLIGHT,11,0.18,6FS2-3
6FS2-3_6,F,PCLI,SUNLIGHT,11,0.33,6FS2-3
7FB2-4_1,F,PCLI,BLUE,11,0.82,7FB2-4
7FB2-4_2,F,PCLI,BLUE,11,0.33,7FB2-4
7FB2-4_3,F,PCLI,BLUE,11,0.63,7FB2-4
7FB2-4_4,F,PCLI,BLUE,11,1.84,7FB2-4
7FB2-4_5,F,PCLI,BLUE,11,1.67,7FB2-4
7FB2-4_6,F,PCLI,BLUE,11,0.46,7FB2-4
7FB2-4_7,F,PCLI,BLUE,11,1.77,7FB2-4
7FN2-1_3,F,PCLI,NATURAL,11,0.93,7FN2-1
7FN2-1_4,F,PCLI,NATURAL,11,0.86,7FN2-1
7FN2-1_5,F,PCLI,NATURAL,11,0.39,7FN2-1
7FN2-1_6,F,PCLI,NATURAL,11,0.26,7FN2-1
7FN2-1_7,F,PCLI,NATURAL,11,0.36,7FN2-1
7FS2-3_1,F,PCLI,SUNLIGHT,11,0.71,7FS2-3
7FS2-3_2,F,PCLI,SUNLIGHT,11,0.6,7FS2-3
7FS2-3_3,F,PCLI,SUNLIGHT,11,0.57,7FS2-3
7FS2-3_4,F,PCLI,SUNLIGHT,11,0.45,7FS2-3
7FS2-3_5,F,PCLI,SUNLIGHT,11,0.57,7FS2-3
7FS2-3_6,F,PCLI,SUNLIGHT,11,0.13,7FS2-3
7FS2-3_7,F,PCLI,SUNLIGHT,11,0.28,7FS2-3
3FB2-4_1,F,PCLI,BLUE,12,0.46,3FB2-4
3FB2-4_2,F,PCLI,BLUE,12,0.6,3FB2-4
3FB2-7_1,F,PCLI,BLUE,12,0.44,3FB2-7
3FB2-7_2,F,PCLI,BLUE,12,0.36,3FB2-7
3FB2-7_3,F,PCLI,BLUE,12,0.24,3FB2-7
3FN2-10_1,F,PCLI,NATURAL,12,0.27,3FN2-10
3FN2-10_2,F,PCLI,NATURAL,12,0.16,3FN2-10
3FN2-10_3,F,PCLI,NATURAL,12,0.79,3FN2-10
3FN2-8_1,F,PCLI,NATURAL,12,0.26,3FN2-8
3FN2-8_2,F,PCLI,NATURAL,12,0.62,3FN2-8
3FN2-8_3,F,PCLI,NATURAL,12,0.71,3FN2-8
3FS2-11_1,F,PCLI,SUNLIGHT,12,1.17,3FS2-11
3FS2-11_2,F,PCLI,SUNLIGHT,12,0.39,3FS2-11
3FS2-11_3,F,PCLI,SUNLIGHT,12,0.13,3FS2-11
3FS2-9_1,F,PCLI,SUNLIGHT,12,0.34,3FS2-9
3FS2-9_2,F,PCLI,SUNLIGHT,12,0.43,3FS2-9
3FS2-9_3,F,PCLI,SUNLIGHT,12,1.43,3FS2-9
4FB2-1_1,F,PCLI,BLUE,12,0.35,4FB2-1
4FB2-1_2,F,PCLI,BLUE,12,0.17,4FB2-1
4FB2-1_3,F,PCLI,BLUE,12,0.21,4FB2-1
4FB2-1_4,F,PCLI,BLUE,12,0.23,4FB2-1
4FB2-6_1,F,PCLI,BLUE,12,0.35,4FB2-6
4FB2-6_2,F,PCLI,BLUE,12,0.57,4FB2-6
4FB2-6_3,F,PCLI,BLUE,12,0.72,4FB2-6
4FB2-6_4,F,PCLI,BLUE,12,1.08,4FB2-6
4FN2-11_3,F,PCLI,NATURAL,12,0.45,4FN2-11
4FN2-11_4,F,PCLI,NATURAL,12,0.44,4FN2-11
4FN2-7_1,F,PCLI,NATURAL,12,0.18,4FN2-7
4FN2-7_2,F,PCLI,NATURAL,12,0.44,4FN2-7
4FN2-7_3,F,PCLI,NATURAL,12,1.08,4FN2-7
4FN2-7_4,F,PCLI,NATURAL,12,0.89,4FN2-7
4FS2-12_1,F,PCLI,SUNLIGHT,12,0.81,4FS2-12
4FS2-12_2,F,PCLI,SUNLIGHT,12,0.2,4FS2-12
4FS2-12_4,F,PCLI,SUNLIGHT,12,1.01,4FS2-12
4FS2-8_1,F,PCLI,SUNLIGHT,12,0.25,4FS2-8
4FS2-8_2,F,PCLI,SUNLIGHT,12,1.14,4FS2-8
4FS2-8_3,F,PCLI,SUNLIGHT,12,0.56,4FS2-8
4FS2-8_4,F,PCLI,SUNLIGHT,12,1.2,4FS2-8
5FB2-1_1,F,PCLI,BLUE,12,0.82,5FB2-1
5FB2-1_3,F,PCLI,BLUE,12,0.42,5FB2-1
5FB2-1_4,F,PCLI,BLUE,12,0.28,5FB2-1
5FB2-1_5,F,PCLI,BLUE,12,0.39,5FB2-1
5FB2-11_2,F,PCLI,BLUE,12,0.78,5FB2-11
5FB2-11_3,F,PCLI,BLUE,12,0.32,5FB2-11
5FB2-11_4,F,PCLI,BLUE,12,0.53,5FB2-11
5FB2-11_5,F,PCLI,BLUE,12,0.37,5FB2-11
5FN2-10_1,F,PCLI,NATURAL,12,0.73,5FN2-10
5FN2-10_3,F,PCLI,NATURAL,12,0.39,5FN2-10
5FN2-10_4,F,PCLI,NATURAL,12,0.64,5FN2-10
5FN2-10_5,F,PCLI,NATURAL,12,0.59,5FN2-10
5FN2-5_1,F,PCLI,NATURAL,12,1.31,5FN2-5
5FN2-5_2,F,PCLI,NATURAL,12,1.27,5FN2-5
5FN2-5_3,F,PCLI,NATURAL,12,1.08,5FN2-5
5FN2-5_4,F,PCLI,NATURAL,12,1.34,5FN2-5
5FN2-5_5,F,PCLI,NATURAL,12,2.89,5FN2-5
5FS2-12_1,F,PCLI,SUNLIGHT,12,0.33,5FS2-12
5FS2-12_2,F,PCLI,SUNLIGHT,12,0.39,5FS2-12
5FS2-12_3,F,PCLI,SUNLIGHT,12,0.2,5FS2-12
5FS2-12_4,F,PCLI,SUNLIGHT,12,0.31,5FS2-12
5FS2-12_5,F,PCLI,SUNLIGHT,12,0.35,5FS2-12
5FS2-3_1,F,PCLI,SUNLIGHT,12,0.61,5FS2-3
5FS2-3_2,F,PCLI,SUNLIGHT,12,0.6,5FS2-3
5FS2-3_3,F,PCLI,SUNLIGHT,12,0.44,5FS2-3
5FS2-3_4,F,PCLI,SUNLIGHT,12,0.4,5FS2-3
5FS2-3_5,F,PCLI,SUNLIGHT,12,0.23,5FS2-3
6FB2-1_3,F,PCLI,BLUE,12,0.25,6FB2-1
6FB2-1_4,F,PCLI,BLUE,12,0.5,6FB2-1
6FB2-1_5,F,PCLI,BLUE,12,0.79,6FB2-1
6FB2-1_6,F,PCLI,BLUE,12,0.64,6FB2-1
6FN2-2_4,F,PCLI,NATURAL,12,0.32,6FN2-2
6FN2-2_6,F,PCLI,NATURAL,12,0.4,6FN2-2
6FS2-3_1,F,PCLI,SUNLIGHT,12,0.18,6FS2-3
6FS2-3_2,F,PCLI,SUNLIGHT,12,0.13,6FS2-3
6FS2-3_3,F,PCLI,SUNLIGHT,12,0.49,6FS2-3
6FS2-3_4,F,PCLI,SUNLIGHT,12,0.22,6FS2-3
6FS2-3_5,F,PCLI,SUNLIGHT,12,0.16,6FS2-3
6FS2-3_6,F,PCLI,SUNLIGHT,12,0.24,6FS2-3
7FB2-4_1,F,PCLI,BLUE,12,0.8,7FB2-4
7FB2-4_2,F,PCLI,BLUE,12,0.25,7FB2-4
7FB2-4_3,F,PCLI,BLUE,12,0.5,7FB2-4
7FB2-4_4,F,PCLI,BLUE,12,2.22,7FB2-4
7FB2-4_5,F,PCLI,BLUE,12,1.65,7FB2-4
7FB2-4_6,F,PCLI,BLUE,12,0.43,7FB2-4
7FB2-4_7,F,PCLI,BLUE,12,2.34,7FB2-4
7FN2-1_3,F,PCLI,NATURAL,12,0.69,7FN2-1
7FN2-1_4,F,PCLI,NATURAL,12,1.6,7FN2-1
7FN2-1_5,F,PCLI,NATURAL,12,1.08,7FN2-1
7FN2-1_6,F,PCLI,NATURAL,12,0.42,7FN2-1
7FN2-1_7,F,PCLI,NATURAL,12,0.33,7FN2-1
7FS2-3_1,F,PCLI,SUNLIGHT,12,0.68,7FS2-3
7FS2-3_2,F,PCLI,SUNLIGHT,12,0.565,7FS2-3
7FS2-3_3,F,PCLI,SUNLIGHT,12,0.525,7FS2-3
7FS2-3_4,F,PCLI,SUNLIGHT,12,0.51,7FS2-3
7FS2-3_5,F,PCLI,SUNLIGHT,12,0.565,7FS2-3
7FS2-3_6,F,PCLI,SUNLIGHT,12,0.135,7FS2-3
7FS2-3_7,F,PCLI,SUNLIGHT,12,0.26,7FS2-3
3FB2-4_1,F,PCLI,BLUE,13,0.42,3FB2-4
3FB2-4_2,F,PCLI,BLUE,13,0.72,3FB2-4
3FB2-7_1,F,PCLI,BLUE,13,0.7,3FB2-7
3FB2-7_2,F,PCLI,BLUE,13,0.28,3FB2-7
3FB2-7_3,F,PCLI,BLUE,13,0.4,3FB2-7
3FN2-10_1,F,PCLI,NATURAL,13,0.27,3FN2-10
3FN2-10_2,F,PCLI,NATURAL,13,0.16,3FN2-10
3FN2-10_3,F,PCLI,NATURAL,13,0.83,3FN2-10
3FN2-8_2,F,PCLI,NATURAL,13,0.43,3FN2-8
3FN2-8_3,F,PCLI,NATURAL,13,0.67,3FN2-8
3FS2-11_1,F,PCLI,SUNLIGHT,13,1.1,3FS2-11
3FS2-11_2,F,PCLI,SUNLIGHT,13,0.46,3FS2-11
3FS2-11_3,F,PCLI,SUNLIGHT,13,0.14,3FS2-11
3FS2-9_1,F,PCLI,SUNLIGHT,13,0.3,3FS2-9
3FS2-9_2,F,PCLI,SUNLIGHT,13,0.38,3FS2-9
3FS2-9_3,F,PCLI,SUNLIGHT,13,0.71,3FS2-9
4FB2-1_1,F,PCLI,BLUE,13,0.36,4FB2-1
4FB2-1_2,F,PCLI,BLUE,13,0.16,4FB2-1
4FB2-1_3,F,PCLI,BLUE,13,0.1,4FB2-1
4FB2-1_4,F,PCLI,BLUE,13,0.2,4FB2-1
4FB2-6_1,F,PCLI,BLUE,13,0.32,4FB2-6
4FB2-6_2,F,PCLI,BLUE,13,0.65,4FB2-6
4FB2-6_3,F,PCLI,BLUE,13,1.3,4FB2-6
4FB2-6_4,F,PCLI,BLUE,13,1.5,4FB2-6
4FN2-11_3,F,PCLI,NATURAL,13,0.6,4FN2-11
4FN2-11_4,F,PCLI,NATURAL,13,0.6,4FN2-11
4FN2-7_1,F,PCLI,NATURAL,13,0.24,4FN2-7
4FN2-7_2,F,PCLI,NATURAL,13,0.44,4FN2-7
4FN2-7_3,F,PCLI,NATURAL,13,1.05,4FN2-7
4FN2-7_4,F,PCLI,NATURAL,13,1.02,4FN2-7
4FS2-12_1,F,PCLI,SUNLIGHT,13,0.56,4FS2-12
4FS2-12_2,F,PCLI,SUNLIGHT,13,0.28,4FS2-12
4FS2-12_4,F,PCLI,SUNLIGHT,13,0.81,4FS2-12
4FS2-8_1,F,PCLI,SUNLIGHT,13,0.26,4FS2-8
4FS2-8_2,F,PCLI,SUNLIGHT,13,1.06,4FS2-8
4FS2-8_3,F,PCLI,SUNLIGHT,13,0.63,4FS2-8
4FS2-8_4,F,PCLI,SUNLIGHT,13,0.97,4FS2-8
5FB2-1_1,F,PCLI,BLUE,13,0.79,5FB2-1
5FB2-1_3,F,PCLI,BLUE,13,0.35,5FB2-1
5FB2-1_4,F,PCLI,BLUE,13,0.2,5FB2-1
5FB2-1_5,F,PCLI,BLUE,13,0.4,5FB2-1
5FB2-11_2,F,PCLI,BLUE,13,0.71,5FB2-11
5FB2-11_3,F,PCLI,BLUE,13,0.4,5FB2-11
5FB2-11_4,F,PCLI,BLUE,13,0.49,5FB2-11
5FB2-11_5,F,PCLI,BLUE,13,0.85,5FB2-11
5FN2-10_1,F,PCLI,NATURAL,13,0.59,5FN2-10
5FN2-10_3,F,PCLI,NATURAL,13,0.38,5FN2-10
5FN2-10_4,F,PCLI,NATURAL,13,0.58,5FN2-10
5FN2-10_5,F,PCLI,NATURAL,13,0.45,5FN2-10
5FN2-5_1,F,PCLI,NATURAL,13,1.06,5FN2-5
